-77.46154,169.186,70,14.0,FALSE,,1
-77.4636027073788,169.28476492494121,50,4.05,FALSE,,1
-77.4637241921287,169.286633007912,50,3.95,FALSE,,1
-77.4636027073788,169.28476492494121,50,4.05,FALSE,,1
-77.46348120972931,169.28289687766625,50,3.95,FALSE,,1
-77.46306527330825,169.28347069890918,50,4.05,FALSE,,1
-77.46294376673903,169.28160274277406,50,3.95,FALSE,,1
-77.462527833055,169.28217658191883,50,4.05,FALSE,,1
-77.46240631756692,169.28030871691647,50,3.95,FALSE,,1
-77.46199038661989,169.28088257395729,50,4.05,FALSE,,1
-77.46186886221378,169.27901480008063,50,3.95,FALSE,,1
-77.46145293400374,169.27958867501175,50,4.05,FALSE,,1
-77.46157445443043,169.2814563934631,50,3.95,FALSE,,1
-77.4616959619601,169.28332414760484,50,4.05,FALSE,,1
-77.46211189812867,169.28275038352788,50,3.95,FALSE,,1
-77.46223339673968,169.28461822878953,50,4.05,FALSE,,1
-77.4623548824526,169.2864861097394,50,3.95,FALSE,,1
-77.46247635526696,169.28835402637472,50,4.05,FALSE,,1
-77.46259781518243,169.2902219786926,50,3.95,FALSE,,1
-77.46271926219863,169.29208996669027,50,4.05,FALSE,,1
-77.46284069631513,169.29395799036487,50,3.95,FALSE,,1
-77.46296211753157,169.29582604971355,50,4.05,FALSE,,1
-77.46284069631513,169.29395799036487,50,3.95,FALSE,,1
-77.46325665510987,169.29338452141934,50,4.05,FALSE,,1
-77.4633780803031,169.2952526362241,50,3.95,FALSE,,1
-77.46325665510987,169.29338452141934,50,4.05,FALSE,,1
-77.46367261266381,169.29281101495596,50,3.95,FALSE,,1
-77.46379404183412,169.29467918521976,50,4.05,FALSE,,1
-77.46421000212449,169.2941056966969,50,3.95,FALSE,,1
-77.46408856897688,169.2922374709711,50,4.05,FALSE,,1
-77.46396712292811,169.29036928092978,50,3.95,FALSE,,1
-77.46384566397859,169.2885011265758,50,4.05,FALSE,,1
-77.4642616110944,169.28792743414618,50,3.95,FALSE,,1
-77.46414013526581,169.2860592600278,50,4.05,FALSE,,1
-77.46401864653689,169.2841911216059,50,3.95,FALSE,,1
-77.46401864653689,169.2841911216059,70,14.0,FALSE,,1
-77.461479,169.1849841,50,5,FALSE,,1
-77.461479,169.1849841,20,3,FALSE,,1
