-77.46181458184354,169.2244403566871,30,,FALSE,,1
-77.46217529107601,169.223940956556,30,,FALSE,,1
-77.4622842064314,169.22560926863324,30,,FALSE,,1
-77.46217529107601,169.223940956556,30,,FALSE,,1
-77.4622842064314,169.22560926863324,30,,FALSE,,1
-77.46217529107601,169.223940956556,30,,FALSE,,1
-77.4622842064314,169.22560926863324,30,,FALSE,,1
-77.46192349410539,169.22610862585964,30,,FALSE,,1
-77.4615627808384,169.22660795475832,30,,FALSE,,1
-77.46120206663055,169.2271072553317,30,,FALSE,,1
-77.46084135148186,169.22760652758217,30,,FALSE,,1
-77.46048063539243,169.2281057715121,30,,FALSE,,1
-77.46011991836234,169.2286049871239,30,,FALSE,,1
-77.4597592003917,169.22910417441992,30,,FALSE,,1
-77.45939848148058,169.2296033334026,30,,FALSE,,1
-77.45903776162905,169.23010246407424,30,,FALSE,,1
-77.45867704083716,169.23060156643731,30,,FALSE,,1
-77.45831631910505,169.23110064049416,30,,FALSE,,1
-77.45842519015477,169.23276850927942,30,,FALSE,,1
-77.45853405091772,169.23443640661299,30,,FALSE,,1
-77.45817332206298,169.23493536659316,30,,FALSE,,1
-77.45781259226852,169.23543429827592,30,,FALSE,,1
-77.45745186153442,169.23593320166358,30,,FALSE,,1
-77.45734301004426,169.23426543298692,30,,FALSE,,1
-77.4569822814612,169.2347643509635,30,,FALSE,,1
-77.45709112986071,169.23643207675855,30,,FALSE,,1
-77.4571999679742,169.23809983109024,30,,FALSE,,1
-77.45756070273823,169.23760099887932,30,,FALSE,,1
-77.45792143656284,169.23710213837768,30,,FALSE,,1
-77.45828216944801,169.23660324958294,30,,FALSE,,1
-77.45864290139357,169.23610433249277,30,,FALSE,,1
-77.45900363239953,169.23560538710473,30,,FALSE,,1
-77.45936436246575,169.23510641341645,30,,FALSE,,1
-77.45972509159219,169.23460741142554,30,,FALSE,,1
-77.45961623184269,169.23293935686374,30,,FALSE,,1
-77.45925550580763,169.23343840175065,30,,FALSE,,1
-77.45889477883262,169.2339374183329,30,,FALSE,,1
-77.45878591497839,169.23226947810977,30,,FALSE,,1
-77.45914663886195,169.2317704186359,30,,FALSE,,1
-77.4595073618054,169.2312713308554,30,,FALSE,,1
-77.45986808380857,169.23077221476592,30,,FALSE,,1
-77.45997695693767,169.23244028366983,30,,FALSE,,1
-77.46033768109253,169.23194118216654,30,,FALSE,,1
-77.46022880487146,169.23027307036506,30,,FALSE,,1
-77.46058952499394,169.22977389765043,30,,FALSE,,1
-77.46069840430715,169.23144205235147,30,,FALSE,,1
-77.46105912658149,169.23094289422224,30,,FALSE,,1
-77.46095024417596,169.22927469661965,30,,FALSE,,1
-77.46131096241739,169.22877546727034,30,,FALSE,,1
-77.46167167971818,169.22827620960007,30,,FALSE,,1
-77.46203239607826,169.2277769236065,30,,FALSE,,1
-77.46239311149755,169.22727760928723,30,,FALSE,,1
-77.4622842064314,169.22560926863324,30,,FALSE,,1
-77.46217529107601,169.223940956556,30,,FALSE,,1
